gene,Reg-Arrest1 rep1,Reg-Arrest1 rep2,Reg-Arrest1 rep3,Reg-Arrest2+SHX 400min,Reg-Arrest2+SHX 511min,Reg-Arrest2+SHX 621min,Dis-Arrest1 rep1,Dis-Arrest1 rep2,Dis-Arrest1 rep3,Dis-Arrest2 rep1t6,Dis-Arrest2 rep1t7,Dis-Arrest2 rep1t8
shoB,1.51832,1.69994,1.83839,1.80622,1.32547,1.76974,1.89823,2.39012,2.21322,2.09902,1.62465,1.76724
sieB,1.11376,1.03432,0,1.04315,1.18267,1.30714,1.47894,1.57087,1.31981,1.78613,1.68816,1.52168
sirB1,2.83549,2.83795,2.81297,2.5941,2.649,2.54019,2.68623,2.56333,2.64844,2.55907,2.44457,2.4073
sirB2,1.69,1.63912,1.37369,1.70946,1.43275,1.47603,1.80087,1.46931,1.88774,1.69759,1.58155,1.55455
sixA,3.78719,3.92356,3.90234,3.71976,3.93402,3.89409,3.43249,3.68089,3.5159,3.57518,3.68363,3.77318
skp,3.61142,3.61002,3.62532,3.40444,3.74049,3.50998,3.17445,3.27944,3.20592,3.18133,3.24956,3.28893
slmA,1.96829,2.06294,1.73104,1.91039,1.8925,1.81208,2.01813,1.85046,1.95654,1.97162,1.86913,1.83865
slp,2.44228,2.42521,2.60316,3.13954,2.37031,2.18769,1.43898,1.65313,1.31981,1.75381,1.94733,2.11673
sltY,2.78442,2.77589,2.74781,2.75856,2.88412,2.7711,3.03975,3.04577,3.1324,2.99524,2.91015,2.86611
slyA,3.10463,3.2152,3.27943,3.13954,3.03152,3.22246,2.7928,3.29338,3.08181,3.31159,3.39464,3.34043
slyB,3.94709,3.98008,4.01583,4.04095,4.3805,4.36179,3.62724,3.91294,3.70612,3.90504,3.9598,3.89034
slyD,3.74745,3.8072,3.75467,3.89256,3.94532,3.88368,3.19106,3.49405,3.30838,3.38738,3.50546,3.56851
slyX,2.1957,2.34955,2.37102,2.47521,2.53615,2.44435,2.12512,2.35931,2.20432,2.44074,2.42118,2.35376
smg,3.52212,3.44722,3.52434,3.80496,3.86328,3.85789,3.04755,3.30272,3.15261,3.34785,3.41958,3.39857
smpB,1.96829,1.75328,1.58813,2.26609,2.29369,2.29279,2.39312,2.32347,2.2347,2.39504,2.23598,2.21007
smrA,2.38897,2.31654,2.22283,2.5713,2.61662,2.67416,2.41357,2.34176,2.22194,2.67842,2.627,2.55841
smrB,2.64028,2.64641,2.70474,2.50843,2.60782,2.62367,2.27339,2.4146,2.43312,2.38057,2.48601,2.35376
sodA,3.94591,3.92828,3.92435,3.99625,3.89221,3.9436,3.43015,3.53329,3.40617,3.52542,3.59755,3.6398
sodB,2.5621,2.48963,2.69822,2.66733,2.60527,2.68402,2.56551,2.75512,2.53865,2.84459,2.98305,3.06116
sodC,3.53497,3.44975,3.50633,3.64763,3.50629,3.72479,2.93326,3.35932,3.14905,3.36473,3.53796,3.56963
sohB,2.76696,2.68625,2.83268,2.81551,2.72705,2.81332,2.54959,2.58868,2.54893,2.7724,2.71919,2.69083
solA,2.60726,2.68331,2.61921,2.34631,2.71531,2.62118,2.51058,2.55401,2.51949,2.53832,2.42768,2.38604
sopA,3.46771,3.43171,3.41327,3.31792,3.33043,3.39108,3.4125,3.3625,3.34598,3.40848,3.31382,3.23072
soxR,2.5621,2.59175,2.38475,2.4857,2.65245,2.62492,2.49247,2.75413,2.58594,2.61333,2.61247,2.38292
soxS,2.48976,2.61306,2.55112,2.58388,2.9165,2.80601,2.86517,3.16488,2.81328,2.95524,3.07237,3.05186
speA,4.20547,4.19898,4.17164,3.83832,4.20905,4.16734,3.76131,3.94547,3.96499,3.83434,3.90229,3.99765
speB,3.1425,3.25491,3.21652,3.19305,3.29822,3.28568,2.98144,3.1785,3.13767,3.07558,3.16926,3.20435
speC,2.08259,2.16155,2.1817,2.08142,2.20703,2.13731,2.5414,2.59301,2.60956,2.42671,2.304,2.24372
speD,2.27626,2.30259,1.58813,2.1369,1.9055,2.07595,1.76288,2.01375,1.77082,2.09247,2.16525,2.25649
speE,2.40974,2.51207,2.4357,2.36553,2.60271,2.55793,2.47932,2.42316,2.31135,2.44172,2.43831,2.40878
speF,1.32203,1.43446,1.83839,1.51798,1.34915,1.50968,1.79168,1.44981,1.48892,1.57192,1.61076,1.53292
speG,2.44228,2.44095,2.55112,2.13979,2.28309,2.21405,2.46181,2.49169,2.50399,2.53357,2.40899,2.37978
spoT,2.86491,2.88857,2.98546,3.17034,2.95813,2.85105,3.03021,3.07604,3.11838,2.98859,2.98185,3.02161
sppA,2.86253,2.90303,2.96463,2.48049,2.6289,2.60847,2.42668,2.43776,2.46138,2.32251,2.25721,2.21471
spy,2.52225,2.4144,2.50242,2.53352,2.33844,2.56796,2.5211,2.43776,2.39135,2.67613,2.71198,2.60873
sra,3.20851,3.08248,3.1334,3.64133,3.62113,3.63613,3.14253,3.53901,3.27608,3.8155,3.69291,3.59315
srkA,2.62408,2.68035,2.82294,2.49847,2.58966,2.47521,2.62803,2.54289,2.65166,2.45432,2.38115,2.31155
srlA,2.37455,2.24187,2.20275,2.29518,2.50349,2.59538,1.65019,1.81752,1.46492,2.31336,2.50172,2.58774
srlB,2.09671,2.10955,1.88352,1.83033,1.39296,1.94929,1.22754,1.21818,0.424392,1.66355,1.84098,1.94085
srlD,2.68195,2.67738,2.57792,2.60408,2.33129,2.55793,1.86028,1.88839,1.66029,2.14029,2.42768,2.5605
srlE,2.69265,2.65906,2.61921,2.53583,2.50349,2.7062,1.72125,1.90269,1.69067,2.3691,2.59084,2.7327
srlR,2.14902,2.12046,2.20275,2.2596,2.47512,2.33833,2.11641,2.08857,1.98725,2.14226,2.20476,2.1659
srmB,2.50631,2.4033,2.65691,2.414,2.59883,2.44057,3.08221,2.89848,3.02727,2.79998,2.64171,2.61704
ssb1,3.30537,3.21433,3.17695,3.24476,3.62199,3.59823,2.5748,3.08905,2.97413,2.97498,2.95489,2.96435
sseA,3.3838,3.40847,3.36371,3.44471,3.65513,3.70563,3.09255,3.38368,3.26839,3.4489,3.57652,3.56523
sseB,1.86313,1.91831,1.83839,2.02907,2.02262,1.93736,2.54633,2.42104,2.5688,2.44564,2.38828,2.35876
sslE,2.44228,2.45113,2.26041,2.64367,2.58298,2.56082,2.71487,2.4953,2.60243,2.55302,2.56338,2.64961
ssnA,1.61259,1.6706,1.73104,1.43903,1.30042,1.49318,1.34601,0.942663,1.20175,1.18758,1.27678,1.47357
sspA,3.3564,3.35098,3.42327,3.24091,3.58411,3.42561,3.34294,3.34023,3.31226,3.39292,3.32746,3.35588
sspB,3.22226,3.17908,3.20441,2.94149,3.10775,2.90896,3.12693,3.08584,3.09877,3.00797,2.95617,3.01325
ssrA,6.42907,6.59308,6.61044,6.19439,6.38095,6.3339,4.55906,4.99452,4.63208,4.81253,5.09813,5.40856
ssrS,5.73536,5.39891,5.35042,4.53983,4.68733,4.4578,4.2812,5.25063,4.78723,3.7527,4.02528,4.05536
sstT,4.00879,3.96137,3.90316,3.44328,3.58129,3.54923,3.12131,3.25639,3.21126,3.18294,3.19759,3.25136
ssuA,1.39775,1.03432,1.20669,0.745518,0.840653,1.15403,1.19209,1.00247,1.10034,1.04213,1.11202,0.987391
ssuB,2.03723,2.14149,2.1817,1.66033,1.66331,1.86517,1.68717,1.68907,1.51166,1.58625,1.6447,1.55455
ssuC,1.39775,1.23981,1.20669,1.07765,1.06713,1.15403,1.15348,1.46931,1.24477,1.13109,1.08917,1.12055
ssuD,1.32203,1.14911,0.931839,0.919344,0.909259,0.764983,1.47894,1.40796,0.882412,1.26794,1.24519,1.30472
stfQ,0,0,1.37369,1.00567,1.30042,1.0736,1.7727,1.72226,1.67574,1.55709,1.33381,1.49829
stfR,2.06799,2.12046,1.83839,2.37567,2.26388,2.31616,2.27032,2.14841,2.09787,2.21433,2.19199,2.24588
sthA,3.27511,3.3208,3.38041,3.12402,2.5762,2.82129,2.44149,2.66428,2.47364,2.59782,2.61945,2.63407
stpA,1.51832,1.63912,1.49402,1.50578,1.50283,1.52557,1.63713,1.57087,1.53326,1.81621,1.71674,1.54387
sucA,3.54548,3.64035,3.59724,3.18716,2.42972,2.79188,2.82579,3.06263,2.85036,3.26483,3.57919,3.77724
sucC,3.18421,3.18377,3.15914,2.87387,2.61537,2.62367,2.61982,2.72231,2.70448,2.9125,3.18043,3.35051
sucD,3.18534,3.20997,3.25279,2.80007,2.41014,2.55063,2.57172,2.69483,2.5803,2.80512,3.09169,3.31863
sufA,3.14125,3.14583,3.07956,3.088,3.25062,3.30993,2.76109,3.01486,2.82849,2.97642,3.11685,3.158
sufB,3.68438,3.65032,3.58634,3.61124,3.50533,3.75581,3.23871,3.35413,3.27531,3.515,3.62127,3.66882
sufC,3.37363,3.34137,3.31418,3.17778,2.98825,3.26114,2.83345,2.90692,2.84731,2.99853,3.14415,3.22264
sufD,3.62315,3.57477,3.6151,3.44056,3.12237,3.48501,2.97662,3.02928,3.10333,3.24005,3.42177,3.53748
sufE,2.517,2.60958,2.50242,2.70255,1.8925,2.42315,1.93978,2.01916,1.86869,2.23222,2.49624,2.5605
sufS,3.3751,3.31944,3.31735,3.38674,2.85921,3.23725,2.72581,2.85835,2.82312,2.99962,3.24104,3.33991
sugE,2.28536,2.38612,2.35684,2.50223,2.13786,2.08893,2.33605,2.51804,2.47605,2.59299,2.58713,2.63844
suhB,1.72408,1.43446,0,1.65157,1.75381,1.45818,2.45177,2.15239,2.31135,2.1633,1.99649,2.0163
sulA,3.42485,3.469,3.4485,3.66981,3.65762,3.66151,3.1984,3.37854,3.32708,3.42453,3.35452,3.34864
surA,3.23153,3.27196,3.358,3.38166,3.32168,3.28811,3.21343,3.30132,3.25977,3.22395,3.38939,3.51019
surE,2.53256,2.51207,2.62702,2.78797,2.99507,2.77988,3.01769,3.08814,3.1276,3.07695,3.02309,3.01178
sutR,1.46221,1.52816,1.20669,1.70946,1.64035,1.64726,1.97771,1.95558,2.07426,1.95685,2.01358,1.96612
sxy,1.98658,1.99661,2.0855,2.40629,2.30912,2.22666,2.24162,2.2447,2.16677,2.3173,2.32902,2.33841
syd,2.17299,2.33664,2.35684,2.45203,2.62525,2.65023,1.8909,2.17923,1.9235,2.16886,2.2343,2.20538
symE,1.61259,1.63912,1.20669,1.36012,1.06713,1.28053,1.53272,1.50587,1.35297,1.39436,1.40737,1.37394
tabA,2.05288,2.01071,1.88352,2.26394,2.21963,2.25666,2.17012,2.28148,2.15182,2.31203,2.41123,2.33317
tadA,2.02099,1.98204,1.99615,2.54497,2.31912,2.20107,2.56708,2.54289,2.52166,2.38731,2.40899,2.39832
tag,2.55247,2.27329,2.38475,2.5072,2.58833,2.59803,2.54305,2.57395,2.62689,2.59645,2.53153,2.50029
tal,4.09841,4.08916,4.08762,3.82523,3.91018,4.06024,3.53394,3.81619,3.7144,3.87939,4.00157,4.04138
tam,2.8766,2.87361,2.81297,3.53597,3.33522,3.51989,3.16512,3.54257,3.35845,3.60515,3.72959,3.63867
tamA,2.20663,2.30259,2.32701,2.68242,2.4278,2.39877,2.61567,2.63273,2.67963,2.55982,2.49532,2.36858
tamB,2.56683,2.67136,2.53229,2.50596,2.39381,2.39033,2.86281,2.59587,2.73732,2.53595,2.52727,2.54996
tap,2.55731,2.55769,2.1817,2.80383,2.23788,2.65257,3.73142,2.79653,2.93833,3.01011,3.10434,3.15615
tapT,1.32203,1.48383,1.58813,1.7807,2.22273,2.06707,1.73204,1.50587,1.89696,1.7342,1.66386,1.74739
tar,2.7362,2.85217,2.79757,3.0148,2.97482,3.09635,3.89394,3.40982,3.41787,3.49572,3.53106,3.55386
tas,3.23051,3.21433,3.2003,3.04047,3.37106,3.28077,3.39131,3.44022,3.4409,3.41731,3.39044,3.39064
tatA,2.517,2.65278,2.5865,2.60507,2.95414,2.78248,2.42452,2.45386,2.39135,2.52553,2.44041,2.46674
tatB,2.6635,2.72543,2.77063,2.59912,2.85707,2.69472,2.55603,2.54928,2.46138,2.43378,2.36029,2.34186
tatC,2.52225,2.49421,2.31129,2.25078,1.88586,1.88608,2.30585,2.27557,2.3795,2.07223,1.97567,1.94944
tatD,1.56801,1.82271,2.22283,2.11005,1.8582,1.80394,2.07005,1.78188,1.95654,1.80783,1.69403,1.64904
tatE,2.76398,2.72274,2.71116,2.9001,2.51622,2.76305,2.35168,2.42316,2.35159,2.50392,2.54652,2.38914
tauA,1.11376,0.877846,1.37369,0.919344,0.909259,0.764983,1.90544,1.3098,1.70509,1.4833,1.45029,1.19903
tauB,0.954067,1.14911,0,1.19341,1.02061,0.764983,1.74256,1.67742,1.74571,1.49215,1.22849,1.30472
tauC,1.32203,1.03432,1.49402,1.32406,1.43275,1.3559,1.80987,1.61395,1.48892,1.42607,1.42936,1.28554
tauD,1.78514,1.9008,2.05771,1.80622,1.82867,1.99925,1.83581,1.92328,1.83845,1.85964,1.71117,1.74057
tcdA,2.58526,2.50767,2.4591,2.1835,2.34079,2.24787,2.45782,2.19744,2.3825,2.16516,2.04065,2.03064
tcyJ,3.62891,3.58709,3.58378,3.72606,4.07766,4.11548,3.72094,3.82402,3.7717,3.74504,3.79401,3.68903
tcyL,3.09775,3.04183,3.00534,2.95577,3.00841,3.00628,3.02372,2.95994,3.07702,2.94671,2.92785,2.9945
tcyP,3.14748,3.16957,3.07956,2.54947,3.04287,2.95602,3.70965,3.76324,3.83217,3.5684,3.4718,3.43633
tdcA,1.32203,1.23981,1.49402,1.58477,1.71589,1.49318,1.22754,1.18277,0.776048,1.29634,1.22849,1.0247
tdcB,1.51832,1.84358,1.20669,1.36012,1.54884,1.3559,1.65019,1.6274,1.43952,1.78166,1.61776,1.67379
tdcC,2.05288,1.63912,1.20669,1.95659,1.73527,1.77855,1.96543,1.95558,1.97977,2.10759,2.17499,2.13652
tdcD,1.39775,1.60519,1.49402,1.56363,1.34915,1.02701,1.85227,1.74306,1.77082,1.81621,1.80187,1.82187
tdcE,2.03723,1.95134,2.0855,1.97797,2.12647,2.08032,2.24162,1.9914,2.03625,2.1481,2.11077,1.98611
tdcF,1.72408,1.60519,1.49402,1.37709,1.53404,1.45818,1.53272,1.50587,1.66029,1.4833,1.50764,1.60436
tdcG,2.02099,2.03761,2.15957,1.91039,1.93638,1.96659,1.78229,1.57087,1.73259,1.64548,1.70553,1.80441
tdh,3.6915,3.6397,3.69147,3.41828,3.7994,3.70594,3.3093,3.35661,3.37027,3.34294,3.35414,3.40532
tdk,2.12366,2.43052,2.15957,2.1455,2.23188,2.22666,1.95916,1.94931,1.5923,2.11808,2.09019,2.01992
tehA,2.32818,2.33004,1.96175,2.5627,2.4521,2.40705,2.67055,2.64816,2.58594,2.68352,2.69195,2.65966
tehB,1.72408,1.56838,1.37369,2.10385,1.97623,1.94929,2.32531,2.17173,2.28229,2.45623,2.4056,2.3968
tesA,2.00413,1.88255,1.96175,1.76736,2.05555,1.93736,2.15429,1.9914,2.12026,2.00513,1.78329,1.72659
tesB,3.10599,3.06692,3.06003,3.08147,3.43644,3.35725,2.84756,3.14442,3.0746,3.14199,3.20304,3.20293
tetR,4.66336,4.79906,4.78923,4.81084,4.42813,4.85988,3.98164,4.31095,4.03989,4.5274,4.59871,4.59764
tfaQ,1.11376,1.23981,1.20669,1.59496,1.66331,1.59733,1.41754,1.21818,1.20175,1.633,1.55828,1.55455
tfaR,1.46221,1.31481,0.931839,1.70165,1.64035,1.72283,1.43898,1.3098,1.41255,1.64548,1.58904,1.47357
tgt,2.02099,2.17124,1.96175,1.96527,2.10678,1.94337,2.78343,2.57842,2.69587,2.44172,2.23093,2.24802
thiB,1.32203,1.31481,1.37369,1.34246,1.48634,1.52557,1.90544,1.67742,1.78285,1.76796,1.63144,1.69721
thiC,3.06314,3.0193,2.95017,2.72702,2.7012,2.75115,3.4178,2.78006,2.87981,2.94671,2.96061,2.97289
thiD,1.72408,1.82271,1.58813,1.43903,1.86528,1.77855,2.10301,1.96785,1.96443,1.81204,1.71674,1.76072
thiE,2.32818,2.25786,2.20275,1.72468,1.41331,1.64726,2.67665,1.74306,1.91484,2.01047,2.01078,2.08055
thiF,2.27626,2.30962,2.05771,1.81238,1.41331,1.70254,2.68977,1.85046,1.96443,1.99424,1.99064,2.06454
thiG,2.25748,2.43052,2.27804,2.00623,1.64035,1.67022,2.62667,1.80007,1.81706,1.92573,1.97567,2.11673
thiH,2.4607,2.42521,2.51261,2.10385,1.41331,1.78718,2.65936,1.74306,1.94034,1.99699,2.08072,2.26066
thiI,2.29427,2.2808,2.20275,2.20628,2.30912,2.06707,2.65174,2.5461,2.69003,2.33777,2.22582,2.24588
thiK,2.35964,2.23364,2.4813,2.43197,2.37031,2.39033,2.49061,2.56486,2.64519,2.44172,2.47841,2.46674
thiL,1.92922,1.82271,1.88352,1.98212,1.9055,1.67022,2.01813,2.01916,1.97217,2.0312,1.9633,2.00894
thiM,1.11376,1.03432,1.58813,1.2181,1.34915,1.28053,1.8909,1.80007,1.78285,1.76796,1.76881,1.61367
thiP,1.11376,1.23981,0.931839,1.2181,1.10915,0.532805,1.88344,1.48797,1.35297,1.25301,1.40737,1.35764
thiQ,0.698812,0,0.931839,1.2181,1.18267,1.0736,1.47894,1.18277,1.0391,1.06614,0.843317,1.19903
thiS,1.69,1.98204,0.931839,1.2181,0.968492,0.764983,1.97161,0.942663,1.28391,1.42607,1.22849,1.35764
thpR,1.56801,1.52816,1.88352,1.50578,1.39296,1.30714,1.39498,1.40796,1.62762,1.40519,1.32024,1.22232
thrA,3.2396,3.19115,3.0657,2.8414,3.0424,2.8878,3.74394,3.38414,3.51612,3.3022,3.04985,2.92705
thrB,3.06012,3.04312,3.09826,3.00472,3.25263,3.10135,2.99966,2.61944,2.81658,2.71921,2.68545,2.6916
thrC,3.01558,3.02066,2.92753,2.9201,3.31922,3.08099,3.01269,2.79383,2.77273,2.72488,2.67766,2.72848
thrL,2.05288,2.14149,2.15957,2.17827,1.88586,2.30333,2.05511,2.15632,1.88774,2.0676,2.11299,1.58512
thrS,4.20956,4.17122,4.19485,4.00952,4.10304,4.08585,4.00402,4.24148,4.17084,4.26653,4.32288,4.41936
thyA,2.1957,2.21671,2.24203,2.15392,2.20059,2.03448,2.44973,2.38783,2.52811,2.41327,2.29678,2.23057
tig,2.86253,2.93058,2.97517,2.69701,3.0074,2.7842,3.44855,3.34508,3.45902,3.22102,3.10434,3.04029
tilS,2.23785,2.24187,2.29498,2.48049,2.3725,2.26242,2.67665,2.51634,2.68412,2.40156,2.40219,2.3702
timP,1.83865,2.12046,2.02802,2.07145,1.85101,1.89283,2.26722,2.51117,2.32858,2.21433,2.28048,2.09295
tisB,3.84744,3.89843,3.96492,4.30945,4.42704,4.51452,3.15638,3.68089,3.54945,4.00464,4.06696,4.09229
tkt,4.43947,4.4081,4.40261,4.1208,3.5398,3.9824,3.59252,3.86338,3.83523,3.9314,4.14381,4.27016
tldD,3.53548,3.62444,3.56545,3.62018,4.08517,3.99007,3.42521,3.6391,3.58173,3.49952,3.60897,3.58358
tmaR,3.01725,3.07537,3.15914,3.08929,3.1029,3.10956,2.91337,3.04221,2.93164,3.11676,3.16691,3.17299
tmcA,2.86491,2.88302,2.86517,3.01824,2.78651,2.85179,2.73438,2.72549,2.81328,2.72334,2.78444,2.8335
tmk,2.06799,2.1311,1.88352,2.1835,2.17036,1.96659,2.53975,2.43364,2.5803,2.36677,2.22065,2.29074
tnaA,2.05288,2.14149,1.83839,2.03277,2.06006,2.00446,1.53272,1.68907,1.78285,1.66942,1.57393,1.70474
tnaB,1.96829,1.6706,1.78803,1.83033,1.27384,1.76974,1.58057,1.61395,1.46492,1.76329,1.81968,1.8548
tolA,3.01725,3.02471,3.0713,2.93967,3.09012,3.04097,3.22796,3.08905,3.16705,2.97814,3.00239,3.00096
tolB,3.67531,3.68427,3.65894,3.49266,4.11985,3.93292,3.69272,3.67129,3.68509,3.58221,3.56835,3.59928
tolC,3.20202,3.24532,3.15457,3.47456,3.45454,3.42087,3.42131,3.55855,3.56147,3.50931,3.48821,3.44687
tolQ,2.48976,2.36822,2.31129,2.4576,2.81106,2.59671,2.89179,2.94233,2.935,2.84923,2.77776,2.75787
tolR,2.23785,2.26564,2.20275,2.18089,2.18405,1.99397,2.64136,2.48254,2.54485,2.34026,2.26354,2.28095
tomB,2.99675,3.02066,2.88697,3.40397,3.4246,3.49567,3.1817,3.34356,3.20726,3.46635,3.50483,3.39263
tonB,3.22017,3.22884,3.18772,2.66989,2.77886,2.71738,2.92582,2.86835,2.93666,2.76265,2.63774,2.61977
topA,3.45753,3.39494,3.46566,3.26548,3.29822,3.34013,3.6614,3.65056,3.73089,3.64177,3.58131,3.60842
topB,2.56683,2.67136,2.75363,2.5461,1.93038,2.058,2.51762,2.20099,2.44361,2.18692,2.20476,2.25649
torA,1.94919,1.86351,1.20669,1.84189,1.93638,1.87922,2.20015,1.90966,2.06815,1.82035,1.98769,1.91402
torC,1.46221,1.56838,1.20669,1.52985,1.61611,1.28053,1.41754,1.36165,1.24477,1.39436,1.46039,1.48611
torD,1.65302,1.56838,1.37369,1.56363,1.53404,1.49318,1.66287,1.60006,1.62762,1.32299,1.47991,1.63171
torI,1.83865,2.03761,1.78803,1.71713,1.60346,1.89948,1.59542,1.90966,1.71906,1.80783,1.91352,1.76072
torR,1.32203,1.56838,1.49402,1.71713,2.08617,2.04404,1.9195,1.88839,1.80595,1.91594,1.73303,1.67379
torS,2.00413,1.93514,2.26041,1.93869,2.0077,1.93736,2.32258,2.02978,2.22194,2.01312,1.9633,1.96612
torT,1.90829,1.69994,1.73104,2.1369,2.03704,2.00446,1.91253,1.88107,1.83845,1.85964,1.75383,1.64904
torY,1.75568,1.63912,1.99615,1.5414,1.67435,1.68127,2.37894,1.71148,1.69067,1.91263,2.04326,2.02709
torZ,2.03723,2.08687,2.0855,2.07145,2.06006,2.06256,2.86752,2.26348,2.20432,2.35492,2.45379,2.49789
tpiA,3.41694,3.45427,3.46566,3.67855,3.92291,3.71693,3.24235,3.47546,3.345,3.40603,3.47374,3.49131
tpx,3.09077,3.09977,3.1659,2.99919,3.35929,3.31931,3.19475,3.38876,3.20949,3.38872,3.34901,3.32834
tqsA,2.40292,2.39192,2.44756,2.3621,2.55088,2.57358,2.52455,2.65568,2.61831,2.64154,2.64236,2.60405
traA,2.62408,2.736,2.81798,3.04192,3.07652,2.93949,2.52968,2.52144,2.53446,2.52391,2.43726,2.47569
traC,1.86313,1.48383,1.83839,2.05429,2.00261,2.04404,2.59862,2.30716,2.49256,2.42569,2.28945,2.36206
traD,1.90829,1.14911,2.13626,2.08142,1.78868,1.86517,2.74069,2.42738,2.64519,2.5005,2.3871,2.3876
traE,1.11376,1.37874,1.37369,1.89551,1.51871,1.52557,1.93978,1.58571,1.78285,1.76329,1.55828,1.68174
traF,1.65302,1.31481,1.37369,1.59496,1.61611,1.62301,2.19283,1.86603,2.25915,2.03873,1.96953,1.82187
traG,2.24778,2.27329,2.38475,2.47388,2.35239,2.45366,2.61006,2.44589,2.62859,2.56206,2.53322,2.51557
traI,3.26391,3.14786,3.18129,3.13839,3.0179,3.03715,3.45806,3.21902,3.37636,3.16935,3.17295,3.1996
traJ,2.14902,2.17124,2.0855,2.78537,2.51779,2.6136,1.93313,2.44589,2.08028,2.69739,2.71587,2.65045
traK,1.56801,0.877846,1.9244,1.88531,1.84369,1.76076,2.09846,1.91653,2.0228,1.9353,1.75383,1.86006
traL,2.27626,2.38612,2.26041,2.66648,2.60527,2.35017,2.2641,2.17923,2.32519,2.04857,1.95379,2.03415
traN,1.90829,1.80077,1.73104,1.96527,1.85101,1.99925,2.5211,2.30992,2.51512,2.38057,2.24097,2.15808
traQ,1.11376,1.03432,0.931839,0.964647,1.34915,1.30714,1.53272,1.55551,1.51166,1.70837,1.48935,1.52168
traR,1.11376,0.877846,0,1.1096,1.18267,1.3322,1.54926,1.25091,1.55385,1.4833,1.30623,1.40481
traS,1.61259,1.48383,1.58813,1.76053,1.93038,2.04404,1.7727,2.00827,1.89696,2.3013,2.19751,2.02709
traV,0.954067,1.14911,0,1.71713,1.43275,1.50968,1.80987,1.65313,1.5735,1.6921,1.69982,1.62278
traW,1.65302,1.6706,1.37369,1.60493,1.43275,1.3322,2.20376,1.90966,2.10921,1.8922,1.84511,1.73363
traX,2.43597,2.33004,2.26041,2.28501,2.28309,2.15598,2.74173,2.53803,2.67356,2.44758,2.37146,2.40133
traY,1.98658,1.88255,1.66544,2.85268,2.38753,2.7062,1.2908,1.61395,1.46492,2.09027,2.11299,1.81031
trbA,0.954067,0,1.37369,1.28472,1.10915,1.28053,1.31928,1.46931,1.38378,1.62015,1.55828,1.37394
trbB,1.39775,1.14911,1.20669,1.58477,1.4692,1.43956,1.98372,1.85046,2.05567,2.00781,1.83258,1.79237
trbC,1.56801,1.75328,1.20669,1.62419,1.69562,1.64726,2.17782,2.00827,2.25915,2.04613,1.87301,1.92764
trbG,0.954067,1.03432,0,1.32406,1.34915,1.25219,1.41754,1.52305,1.38378,1.51766,1.42936,1.34071
trbI,1.46221,0.877846,1.20669,1.19341,1.21523,1.11568,1.83581,1.57087,1.80595,1.54949,1.48935,1.46066
trbJ,0.954067,0,0,1.07765,0.658701,1.11568,1.2908,0.942663,1.10034,1.46505,1.13374,1.19903
treA,3.36473,3.28099,3.3374,3.44613,2.97153,3.30813,2.78249,2.96301,2.82743,3.18703,3.3141,3.38693
treB,2.16117,2.22526,2.05771,2.02907,2.67805,2.2204,1.72125,1.80007,1.75844,1.78166,1.76387,1.76724
treC,1.51832,1.23981,1.83839,1.66891,1.66331,1.45818,1.41754,1.3098,1.20175,1.16955,1.29176,1.38965
treF,3.45814,3.41508,3.36795,3.23541,3.27343,3.4482,2.69676,2.85601,2.76041,2.9636,3.00067,3.06411
treR,1.72408,1.86351,1.58813,1.96954,2.18405,2.02962,2.05002,1.9914,1.97977,2.09467,1.99064,2.04109
trg,2.55731,2.46597,2.20275,2.66648,2.65927,2.6894,3.02589,2.97149,2.99791,3.08708,3.12665,3.14247
trhO,2.11039,2.34955,2.11162,2.1567,2.25252,2.12572,2.13366,2.06017,2.12568,2.1481,2.13041,1.99
trkA,3.34713,3.44108,3.39649,3.355,3.6322,3.62087,2.92033,3.0999,3.09647,3.16248,3.24565,3.32225
trkG,2.13652,2.14149,2.05771,2.25078,2.22273,2.24491,2.38134,2.40364,2.37649,2.65136,2.63774,2.42614
trkH,3.04316,3.04054,3.0305,3.11468,3.12701,3.09044,2.73119,2.8877,2.90111,2.87063,2.91683,2.97889
trmA,3.59497,3.59511,3.62764,3.44712,3.36842,3.52336,3.10174,3.47659,3.33347,3.44502,3.59543,3.5811
trmB,3.12593,3.05954,3.2003,3.03245,3.13614,3.0504,3.01102,3.1899,3.1516,3.17647,3.17814,3.19358
trmD,3.71017,3.69817,3.69743,3.1162,3.4062,3.16593,3.85743,3.69506,3.80609,3.63659,3.42122,3.4292
trmH,1.78514,1.93514,1.20669,1.99834,1.39296,1.45818,1.51552,1.3365,1.62762,1.28237,1.39594,1.52168
trmJ,3.01892,3.17435,3.05716,2.78277,3.032,2.90181,2.6058,2.59444,2.53656,2.48386,2.49807,2.44284
trmL,0.698812,0.877846,0.931839,1.42436,1.02061,0.764983,1.58057,1.40796,1.41255,1.61358,1.26128,1.32308
trmN,1.46221,1.37874,0,1.30483,1.18267,1.0736,2.02361,1.80888,1.90599,1.75858,1.68816,1.57517
trpA,2.7362,2.81461,2.65691,2.28295,2.1187,2.14111,2.2914,2.25731,2.3611,2.28609,2.2524,2.30033
trpB,2.81737,2.70065,2.87402,2.37399,2.36811,2.40085,2.51058,2.50769,2.49487,2.42365,2.33171,2.34358
trpCF,2.82782,2.76136,2.67112,2.4576,2.57893,2.50729,2.57936,2.57694,2.72664,2.49357,2.35903,2.36533
