gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
yphB,yphB,0.0012537377490953524,0.002004350318331278,-0.00082409908290281,11,0.00016694424068509325,-5.0875026563737135e-05,-0.00010587261324201556,-1.5643979547855242e-05,0.00015056659313537557,-4.880871538261693e-05,0.0009568647773803261,0.00020255642103581039,0.0001521120014767097,-0.00015410594988173788
ybeF,ybeF,0.0012414043908280594,0.0017063559806528707,-0.0003432273045456004,12,0.0002727016913476216,1.3669120892041773e-05,-0.00014764171781769453,4.1751283262919076e-06,4.303539582595185e-05,9.871048780189581e-05,-8.483407709471102e-05,0.00022531808180940662,0.00022465616618225424,0.0005916141135550012
tap,tap,0.0012402048530077026,0.0020393566069830823,-0.0002815999682866592,13,0.00017574395594426403,-0.00014649513075480766,-0.00013765377839276946,-1.9785361395564717e-05,4.111116387153117e-05,0.0001694248869523089,-9.564160644454806e-05,0.00027178737785671825,0.0002488435374139686,0.0007328698079566016
ycgF,ycgF,0.001196709947867751,0.0019217857884514834,-0.0005046156442658757,14,0.0002929908718567058,3.0614720367232996e-05,-5.9048863755505517e-05,-1.2936481799831035e-05,4.6473483578781836e-05,-8.210796641944438e-05,0.000818188322612771,0.0001942131101191818,0.0001767673596249439,-0.0002084446083170853
nrfB,nrfB,0.0011944415134779371,0.001585544587768884,5.900842282793135e-06,15,0.00016226912614774764,0.00018660505752650646,0.00031845391384709696,0.0001614111052434766,0.0004418057099730624,3.6636895134443456e-05,-6.013870403143571e-05,8.281124275107711e-05,-2.2670287857216767e-05,-0.00011274254525682096
cysD,cysD,0.0011367944693357185,0.0015959095336395344,-0.0002445417068317849,16,0.00010618971664702435,-0.00010844829495363141,-5.894875121705702e-05,-6.778475807596774e-06,5.479088491586055e-06,0.0001623644987724778,-5.538201017362276e-05,0.00023652091704952165,0.0002815318059612649,0.0005742659745657517
aroF,aroF,0.0011288039110079686,0.0016671776865818575,-0.00035899800092937,17,0.00012160360492473917,-0.00011951419717087255,-0.00011503155579148939,-1.784386847071039e-05,0.00011298811124769103,0.00019055645122942417,-1.679726635387208e-05,0.00018777445467662538,0.00017749824301318626,0.0006075699337032471
ydaT,ydaT,0.001124379179461512,0.0022457185113596376,0.001095512046959785,18,0.0002466694873454096,0.00015183335019770559,0.0008050451708884013,-1.899128225444894e-05,-0.0005317425475751405,6.81667910963111e-05,0.00018923163828683166,-9.935836119473402e-06,5.629280872896036e-05,0.00016780959886695545
idnR,idnR,0.00111583413740149,0.0016468500005879984,-0.0006729791875655524,19,8.984144251753745e-05,0.00014624033676747977,-5.523184783125071e-05,6.439158425441327e-06,0.00012751180342376398,1.8591554205374693e-06,0.0007195112377955904,0.00018495872481114458,0.00010498020983324926,-0.00021027608376200364
ydaG,ydaG,0.0011122743277789118,0.0023526352791650193,0.0012621695244074116,20,0.00017869907734526498,9.173784326385208e-05,0.0008635948156306583,-3.330484693352108e-05,-0.0005868756287595329,9.495230270096295e-05,0.0002017937943414602,4.997573041627549e-05,9.057895624775654e-05,0.00016112228352573501
yrhC,yrhC,0.001108092166832165,0.0012162077612991968,-8.175986062852125e-05,21,9.255647689512517e-05,0.00017791839820410727,0.0002896686883287135,7.062374172645631e-05,0.0003725544673379919,2.7720483834223024e-05,-5.2564507523833364e-05,0.0001032205040437602,2.7887203695303445e-05,-1.493289709682472e-06
yphF,yphF,0.0010896485646062653,0.0018664216526479978,0.00011774826646687416,22,0.0003178575908278302,-0.00020901189269741452,-9.211506949511518e-05,-1.501267096917406e-05,0.00013639928515510034,0.0001958726146382937,-7.224691085916236e-05,0.000182083279565561,0.00012929211068897248,0.0005165302277513737
dcyD,dcyD,0.00108609428171525,0.0017561970330906246,-0.00014012671476430186,23,0.00011804144255964958,-0.00013724170575785452,-0.00010070577351396034,1.8301991579885856e-06,6.256326675751448e-05,0.00018970900107300034,-9.710389641587237e-05,0.00026593911335678444,0.00022121737545611664,0.0005618452590418832
alsB,alsB,0.0010839099984310306,0.002282822278163153,0.0006037109627011669,24,0.0004486567956458601,0.0005931226773918825,-0.00022655605564545574,-2.841466017829352e-05,-9.378334705321765e-05,0.00041134140908828697,1.9876924693654964e-05,0.00021036833147740737,-0.00013477946464531638,-0.00011592261234377798
sseB,sseB,0.0010825331883499716,0.0017092524248467807,-2.867419785434152e-05,25,0.00035620491187384764,-0.000236986563435118,-4.657667131959154e-05,1.9585032099411643e-05,8.702637222047733e-05,6.140543466107296e-05,0.0005891333625316905,0.00015589582003248595,0.00012664187317939005,-2.9796383493695005e-05
dhaR,dhaR,0.0010706147329583844,0.00177277060368057,-0.0014167670622503555,26,-2.8862888575528657e-05,9.871503298056644e-05,-3.289187034434556e-05,0.0012526225992633506,-8.893512053066942e-05,-8.156227543542103e-05,3.089094119399438e-05,-2.9759130290690198e-05,-8.906665018443781e-05,3.946409488156564e-05
fhuA,fhuA,0.0010637105426694387,0.0017082291122562715,-0.0009067455621443127,27,5.582813176688662e-05,4.2874109680685465e-07,-8.597040111321093e-05,-2.6903745514660476e-05,0.00011549773952044309,-5.3066576024817265e-05,0.0009080973750525671,0.00016169133563370447,0.0001444265043924468,-0.00015631856214072778
ybbC,ybbC,0.0010631956803173828,0.0022514336941353756,0.001124869622433743,28,0.00017601399379416592,0.0005453150793479573,3.267819755342875e-05,-2.2964225238575813e-05,-0.00017044735877424502,0.0006075070599908185,1.796695650285904e-05,0.0002778334000371496,-0.00026720583018116,-0.00013350159271501564
yjhV,yjhV,0.001060626791872024,0.0012394076813806742,-0.00023468780047296672,29,0.00012462557521395376,0.00017339336590510676,0.00025147413578606817,4.179562680005842e-05,0.0003649285817537808,-6.543111491558638e-05,-1.324088033053778e-07,0.00010230089961509304,9.149905155228815e-05,-2.382692103543351e-05
