gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
cds-NP_310220.1,310220.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,57,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_310131.1,310131.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,58,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_313171.1,313171.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,59,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_308996.1,308996.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,60,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_309133.2,309133.2,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,61,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_312250.1,312250.1,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,62,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_308809.1,308809.1,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,63,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_311333.1,311333.1,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,64,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_311354.1,311354.1,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,65,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_310868.2,310868.2,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,66,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
