gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
yfax,yfax,0.001790336565788209,64,6.792887983153746e-06,1.707316650347403e-05,7.687738880521514e-05,0.0016672478893125734,1.4255619584463747e-06,5.033161277936913e-06,8.70680365390875e-06,3.8098594037898366e-06,1.7034237394595271e-06,1.6664231502512786e-06
cusf,cusf,0.001790336565788209,65,6.792887983153746e-06,1.707316650347403e-05,7.687738880521514e-05,0.0016672478893125734,1.4255619584463747e-06,5.033161277936913e-06,8.70680365390875e-06,3.8098594037898366e-06,1.7034237394595271e-06,1.6664231502512786e-06
yfap,yfap,0.001790336565788209,66,6.792887983153746e-06,1.707316650347403e-05,7.687738880521514e-05,0.0016672478893125734,1.4255619584463747e-06,5.033161277936913e-06,8.70680365390875e-06,3.8098594037898366e-06,1.7034237394595271e-06,1.6664231502512786e-06
yjin,yjin,0.001790336565788209,67,6.792887983153746e-06,1.707316650347403e-05,7.687738880521514e-05,0.0016672478893125734,1.4255619584463747e-06,5.033161277936913e-06,8.70680365390875e-06,3.8098594037898366e-06,1.7034237394595271e-06,1.6664231502512786e-06
lit,lit,0.001778760625627014,68,5.02072052262808e-06,6.462380684483953e-06,1.6220481755842708e-05,3.899744917027668e-06,0.0010367641443409187,0.0004110312127004834,4.556501331847951e-05,0.00021686077477217148,2.6224861460227478e-05,1.071129115475129e-05
yfdy,yfdy,0.0017765794775145627,69,5.538362130042431e-06,9.348223619312877e-06,1.33850208337909e-05,5.153371595639797e-06,6.137585117761465e-05,0.0001121627372149998,0.00016920476176819326,8.733154294470964e-05,0.001255163420564623,5.791618566563642e-05
yidf,yidf,0.0017765794775145627,70,5.538362130042431e-06,9.348223619312877e-06,1.33850208337909e-05,5.153371595639797e-06,6.137585117761465e-05,0.0001121627372149998,0.00016920476176819326,8.733154294470964e-05,0.001255163420564623,5.791618566563642e-05
ybbc,ybbc,0.0017765794775145547,71,5.538362130042423e-06,9.348223619312794e-06,1.3385020833790855e-05,5.153371595639727e-06,6.137585117761425e-05,0.00011216273721499933,0.0001692047617681925,8.733154294470911e-05,0.0012551634205646175,5.791618566563613e-05
glcf,glcf,0.0017653297916206785,72,8.619848464804822e-06,3.256117929979724e-05,0.0015693586954936302,7.022391785570321e-05,1.754763738434279e-05,2.463493355750981e-07,1.3388842037820673e-05,3.045203373042881e-06,1.05157010632541e-05,3.982241731270741e-05
ycjr,ycjr,0.0017542076824017276,73,9.57053253303475e-06,4.3460729205592326e-05,0.0015443654829019574,6.944949463341999e-05,1.6810696031472895e-05,7.716735405342127e-06,9.9630500807447e-06,4.064941070809775e-06,1.06555378073599e-05,3.815048273199371e-05
yfic,yfic,0.0017482351331804744,74,6.559757597065368e-06,1.2043589789379393e-05,1.2443851264315747e-05,3.7882939145705707e-06,5.527047832245945e-05,0.00012630110389697397,0.00018108205747024436,0.00012077513535435199,0.0011778191445471883,5.215172102392538e-05
yhjr,yhjr,0.0017342709294779764,75,3.3840108997337436e-05,0.001615331372127976,3.3936202454540215e-05,1.3380942885359027e-05,6.0913482221916635e-06,4.281541747688938e-06,2.8735542292768627e-06,5.620466844524165e-06,1.7188208096664038e-05,1.7271838724178766e-06
baes,baes,0.0017067371603622845,76,1.0224145056437587e-05,4.751317116786784e-05,0.0015479834203712634,2.4191578677706383e-05,1.8778730877554606e-05,3.289684072320135e-06,1.320630497581512e-05,2.714124698701267e-06,6.131154259219001e-06,3.2704846205399e-05
ylid,ylid,0.0016678616657939808,77,5.461892523817385e-06,5.4807930342813725e-06,0.0005457555044434361,2.7671037583054456e-05,2.060851239959894e-05,5.167092596147003e-06,3.1645513133532577e-06,4.5420902570152264e-07,3.2544568155357544e-05,0.0010215535047192333
hisb,hisb,0.001649170041492541,78,2.433826443579535e-06,1.2252251987122168e-05,1.3924525967076105e-05,3.383521286577986e-06,0.0004686333118007408,0.0006388649017322235,0.0001793958783110478,0.0002702463995367696,5.348359082307882e-05,6.551833604324917e-06
sapd,sapd,0.0016413406786135822,79,3.28287312356899e-05,0.0015284485042921395,3.352455849217693e-05,9.27070020822339e-06,3.396954039373479e-06,3.500139073179561e-06,2.4662919957132833e-06,4.717024641393112e-06,2.194174854464137e-05,1.2460260910516691e-06
ydeh,ydeh,0.0016200838445979222,80,3.1557907979376205e-05,0.0015322221244534339,2.9416597955618625e-05,1.0291465164698983e-05,2.2899119261181756e-06,3.435573291041628e-06,1.8981221790963201e-06,4.27348358592009e-06,1.1060354250768023e-06,3.592622637541789e-06
