gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
yghS,yghS,0.0007079378742512159,52,8.993186356346564e-05,0.0002482589918403605,1.9362449153297734e-05,3.0949426623854196e-05,2.5219614884398186e-05,5.919380655502316e-05,1.5100802657065244e-06,0.00011570629675316194,8.29250889709463e-05,3.4880255641001645e-05
lsrD,lsrD,0.0007032717312575592,53,2.3695604394383502e-05,1.8546551640127559e-06,1.2246553580962447e-06,4.683552767580464e-05,5.9940341726448075e-05,0.00019366144191579516,8.164812387603102e-05,0.00013488505934025478,8.2345327486151e-05,7.718099432058198e-05
yegK,yegK,0.0007000012755362056,54,2.4047448804111737e-06,5.722574223088742e-06,1.1818193588073312e-05,5.545884000392966e-05,9.097171291995805e-05,0.00010802638560885416,3.841063430744818e-06,0.00021111421118054984,0.00013925355596544457,7.138999373515134e-05
recE,recE,0.0006985748111210981,55,3.80657649651896e-05,2.5576273828702325e-05,2.488733285358265e-05,2.0102853992860845e-05,9.707030997562556e-06,6.870645396078569e-05,0.00022574104165768298,9.710292722972302e-05,7.14325721577627e-05,0.00011725255947724563
yedN,yedN,0.0006982913624823305,56,0.00011227086577665598,0.0002854540392795372,6.178744962245333e-05,1.9760228797272625e-05,4.268730812420246e-05,4.7967455245052874e-05,3.913241166007259e-05,1.782057752225778e-05,4.466888772259499e-05,2.6742138732230662e-05
yeiJ,yeiJ,0.0006947457271862972,57,0.00013627107024503362,0.000448400498791192,4.168207171113213e-05,2.7008155556358755e-05,6.092476010894814e-06,3.1738634298596313e-06,2.4865856794307555e-06,1.0367045822703565e-05,1.3937170877220736e-05,5.326789062471246e-06
ilvL,ilvL,0.0006933007927164091,58,8.222877399592288e-05,1.8849195937290632e-05,0.00016518416852457165,0.00020759641268185212,2.764603138945151e-05,2.223202479105477e-05,3.980084097238543e-05,2.1382152594547447e-05,1.423861845054624e-05,9.414257337878635e-05
hdeA,hdeA,0.0006918580435112289,59,0.00020469563136776682,3.811047526248524e-05,8.918147928327665e-05,0.0001445232092610349,2.5840559640918056e-05,1.482755050818648e-05,4.2242962591101154e-05,9.83694359329907e-06,1.2783315284178384e-05,0.00010981591671898221
rplC,rplC,0.0006862002141416888,60,0.0003042415766902268,9.210006087394881e-05,7.029828711066171e-05,8.943452399995157e-06,4.939295970577759e-05,5.171752711538825e-05,3.072574447952787e-05,7.230848793417399e-06,2.530415785251653e-05,4.6245599120228826e-05
ytfF,ytfF,0.0006861918337789884,61,2.9857988300581115e-05,1.5619509506576124e-05,6.876711786671002e-05,3.295076539785246e-05,0.00027677365962943036,5.069903329087102e-06,9.665997597851204e-05,0.00014147415568367428,6.909586657730764e-06,1.2109171428834055e-05
acrD,acrD,0.0006839726064785518,62,2.5122586684731494e-05,1.2182545863661804e-05,7.626565888984656e-06,2.0441118718756847e-05,4.7190162887232715e-05,0.0001963664471597379,7.279317101013306e-05,0.00013973773611650935,8.719144862382433e-05,7.532082352497969e-05
ybhM,ybhM,0.000683114123093181,63,0.0001269841123788042,0.00038305188965011863,4.424148919083161e-05,3.425374591094257e-05,3.0121070552345963e-05,1.2785436933707521e-05,1.0255650319302838e-05,1.6081821417212556e-05,1.057393026683099e-05,1.4764976473084162e-05
yjgF,yjgF,0.0006821733537580527,64,9.197621224922273e-06,1.7109569769395352e-05,6.670158553006838e-05,6.72429203205527e-05,5.62308948556735e-05,0.00021285376896013376,1.1918595160990232e-05,2.5024163778578715e-05,0.00016568325703279904,5.0210977124938716e-05
lolD,lolD,0.0006767829540353198,65,1.0023537625280324e-05,4.802881603150872e-06,2.081015432790821e-05,3.064974191481579e-05,1.1490747693105758e-05,6.570194631763397e-05,0.00025198993011561104,9.750070364616721e-05,8.240387150050034e-05,0.00010140943929114628
puuC,puuC,0.0006746059775676646,66,7.116825873643643e-05,2.065308832377086e-05,0.00021013012047103448,0.00019419598008510878,2.8727580467355858e-05,2.255729427645537e-05,3.207284732616076e-05,5.75626410473025e-05,1.1556359510161037e-05,2.5981807323878502e-05
yiaL,yiaL,0.0006741906661389568,67,4.09963416378911e-05,1.6918065366337844e-05,5.9642939880640536e-05,3.368347741515291e-05,0.00027786981989041346,6.267704562834595e-06,7.789433900854984e-05,0.00013576922722019464,1.8527274337002643e-05,6.621476819939375e-06
yfdT,yfdT,0.0006722797462962629,68,6.855588995346559e-05,0.0001477312327551984,3.947658943136653e-05,3.8048692769711158e-06,1.3055346517904258e-05,3.440825019465015e-05,0.00017717245975337105,7.618342594449583e-05,4.423849224887472e-05,6.765319021996517e-05
ydaF,ydaF,0.0006717138385063477,69,3.132485145297175e-05,8.951150771834077e-06,3.6794524463042975e-05,4.894959085528602e-05,0.0003010497764305889,5.692473311930773e-06,6.296006537465727e-05,0.00013083553785533754,3.0743467730072406e-05,1.4412400260625974e-05
elaB,elaB,0.0006705591815186234,70,0.00024110227933028287,4.5410815245972706e-05,3.291695267877371e-05,4.939323522946303e-05,2.2890964866955833e-05,2.6835349228372115e-05,7.704048327320893e-05,3.351764175805447e-05,9.775549558467822e-06,0.00013167591034907186
argK,argK,0.0006647406928457439,71,4.3600389312073934e-05,2.1992223013958184e-05,6.210749741636964e-05,4.13723496654565e-05,0.0002358423577948923,9.6857456273575e-06,8.99636162555276e-05,0.000112706709488179,2.3161711715045874e-05,2.430809255688335e-05
yciE,yciE,0.0006641937012116751,72,6.837889237872337e-05,7.363577333854108e-06,0.00023155760992882516,0.00017895020442853837,2.3400465668614173e-05,4.38883454154994e-05,8.138101883456357e-07,6.121426735509455e-05,3.369385413931583e-05,1.4932674374864479e-05
rplF,rplF,0.000662471765271011,73,0.0003179742971496525,7.524387119263164e-05,6.0152301990728495e-05,4.2820346577075345e-07,5.267695977948377e-05,8.506418092733987e-06,4.056446812947829e-05,2.5487130378488105e-05,3.787849784563807e-05,4.355961724640543e-05
ulaF,ulaF,0.0006617444808548563,74,0.00016127451240514998,0.00034203223034741636,7.061426562371585e-05,2.66213861331367e-05,8.325765854039216e-06,1.8933419787258272e-05,1.9765001744582936e-06,1.2090902963092521e-05,1.6507984081189956e-05,3.3675134853992024e-06
nsrR,nsrR,0.0006587742746730783,75,5.674042496531424e-05,2.9175000173149382e-05,3.298614592340842e-05,3.367238926037069e-05,7.346762152318163e-05,0.00012767234467978228,8.145021316510062e-05,7.700404492596064e-05,0.00011689110392814704,2.9714986128663286e-05
