gene,gene_clean,P_i_above,P_i_top5,P_i_top10
uspF,uspF,0.002436138386332379,0.004145261987844048,0.0034125750776180797
ydaE,ydaE,0.0024049835223340066,0.0030067370355455784,0.003040009738461094
asmA,asmA,0.0023610812519285827,0.0014845834649702067,0.0018080381284852984
gapA,gapA,0.0023370794369770727,0.0013130082318029384,0.0007793018307304221
pspA,pspA,0.0023018712946200597,0.0010197692626845866,0.0005702214595354066
rplE,rplE,0.0022870871897786274,0.0012728628363070083,0.0006735025731633489
yccS,yccS,0.002285187427061163,0.002609785701660449,0.002924692715411552
ybdN,ybdN,0.0022607026984102787,0.0022481275026187083,0.0017654334730136554
yfjK,yfjK,0.0022397887948279755,0.0012149012812484037,0.0007939368349093042
rplA,rplA,0.0021878059983323366,0.0011541766650521204,0.0007058568090636603
fbaB,fbaB,0.0021672848348345207,0.0011397306623746955,0.0006930140175036857
yphF,yphF,0.002162895563056919,0.0012543304445458642,0.001542577108514224
thiM,thiM,0.002160424445562542,0.0011717755739571642,0.0009136761733016447
wcaF,wcaF,0.002149473302913133,0.0015074235710414354,0.0014494089651920189
acpP,acpP,0.0021476320585351798,0.001050573140935247,0.0005851227515798253
alaS,alaS,0.002129452413150525,0.0009999234202687861,0.0007153922866598815
rpoA,rpoA,0.0020941610872567793,0.0009579805125669656,0.0007482216816905522
yneL,yneL,0.0020931678822532565,0.0020875754123594855,0.0016229247797202725
xylE,xylE,0.0020900978245136786,0.0010894079399561133,0.0012418774553467882
ydeN,ydeN,0.002049280181313399,0.0014641773027253226,0.0010786588560366688
yqjK,yqjK,0.002033900878899227,0.0010266101984215798,0.000547402765401604
osmY,osmY,0.002029675138942207,0.0009506372432877796,0.0006031131966636065
bglA,bglA,0.0019792192338278568,0.0009106341288189834,0.0007099250752197403
pheT,pheT,0.0019471978271085623,0.0011366286937956331,0.0007314309537588818
yfcJ,yfcJ,0.0019405944742450932,0.0036033865743911883,0.0026042225151571953
basR,basR,0.0018898555396852285,0.0009112227244543857,0.000784136048514744
wzxC,wzxC,0.0018709821546885321,0.0012596468948648332,0.0010057953261088696
yddA,yddA,0.0018554371225309558,0.0011413171456511912,0.0010610231427300946
rfaK,rfaK,0.001850162264053787,0.0014293788974731893,0.0012344342060259185
chbR,chbR,0.0018469426419869014,0.001282535187202066,0.0011227702525495908
mdtQ,mdtQ,0.0018236421851946891,0.0017323151671808225,0.0011135978135425018
yceI,yceI,0.0018177570518390525,0.0014747627424405907,0.0012687870010296028
rplF,rplF,0.0017783522901100386,0.0007720334440327219,0.00043700386277961245
